name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
KUKQAK_clean,argon,273.0,1.0,14.0,KUKQAK_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6211188272,5.44533125,24.8124549101,13.9217423298,25.0460478117,chunk_1
EWUSOF_clean,argon,273.0,1.0,14.0,EWUSOF_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.1642803943,0.960175,6.5626731903,3.682176773,3.2292095512,chunk_1
GEBCAT_clean,argon,273.0,1.0,14.0,GEBCAT_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.1413604719,0.3359277778,5.6470681324,3.1684501894,4.7786242547,chunk_1
HUHNIJ_clean,argon,273.0,1.0,14.0,HUHNIJ_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.315619093,1.991175,12.6083515259,7.074278695199999,7.2913893630999995,chunk_1
jacs.6b02030_ja6b02030_si_003_clean,argon,273.0,1.0,14.0,jacs.6b02030_ja6b02030_si_003_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.47382916700000005,2.77118125,18.9285275645,10.6203954583,14.229589558299999,chunk_1
ELERIY_clean,argon,273.0,1.0,14.0,ELERIY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6070522347999999,8.42735,24.250522673899997,13.6064540673,10.418494643899999,chunk_1
ja5b02556_si_002_clean,argon,273.0,1.0,14.0,ja5b02556_si_002_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.1206474229,0.668575,44.7676232516,25.1181641594,29.0504985937,chunk_1
GERPUP_clean,argon,273.0,1.0,14.0,GERPUP_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.0863516353,0.2217166667,3.4495751268,1.9354834593,2.8554406818999998,chunk_1
RUDPOW_clean,argon,273.0,1.0,14.0,RUDPOW_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.1816185835,1.69395,7.2552991739,4.070794526,11.0637939833,chunk_1
cg200606r_si_001_clean,argon,273.0,1.0,14.0,cg200606r_si_001_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.8027992407,2.71614375,72.0182240667,40.4078984584,50.406645965299994,chunk_1
CEGWER_clean,argon,273.0,1.0,14.0,CEGWER_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6790116419,0.8370666667000001,27.125157072199997,15.2193504748,22.2324125628,chunk_1
ABEXEN_clean,argon,273.0,1.0,14.0,ABEXEN_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7295939739,4.59795,29.1458200698,16.3531016369,11.0279801648,chunk_1
HOVGEG_clean,argon,273.0,1.0,14.0,HOVGEG_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4792897133,2.354475,19.146665465,10.742788008900002,18.6532383824,chunk_1
HAPPAS_clean,argon,273.0,1.0,14.0,HAPPAS_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3354858681,1.269946875,13.4019894577,7.5195721105999995,11.6184865375,chunk_1
SESLUZ_clean,argon,273.0,1.0,14.0,SESLUZ_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6368880379,2.3750770833000003,25.4424033369,14.275193034800001,31.048404003,chunk_1
AXINIF_clean,argon,273.0,1.0,14.0,AXINIF_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6479584839,2.7567,25.884645514499997,14.5233257434,10.9019830244,chunk_1
ja0660047si20060818_060458_clean,argon,273.0,1.0,14.0,ja0660047si20060818_060458_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.7078448802000001,1.8100759259,68.22498727279999,38.2795937247,38.591962794000004,chunk_1
GORQAF_clean,argon,273.0,1.0,14.0,GORQAF_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.1218685763,0.082109375,4.8684058878,2.7315593145999997,3.151659299,chunk_1
GEGGIK01_clean,argon,273.0,1.0,14.0,GEGGIK01_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.1785941879000001,2.1689925926,47.0824806201,26.416981544899997,40.5177429619,chunk_1
DONNEA_clean,argon,273.0,1.0,14.0,DONNEA_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.9704616398,0.4868722222,38.768001586,21.751903658099998,26.8619363191,chunk_1
HABCOF_clean,argon,273.0,1.0,14.0,HABCOF_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.38706772170000003,2.2582,15.4625813446,8.6757265258,8.1011430194,chunk_1
IBASUB_clean,argon,273.0,1.0,14.0,IBASUB_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.2641577765,0.6751305556,10.5525748538,5.920825995,11.0650592737,chunk_1
